aislado_id,metodo_extraccion,grupo_experimental,replica_biologica,concentracion_mg_ml,conidias_log10,porcentaje_inhibicion_hoja,extra_medicion,es_control,hoja_origen,fila_origen,conidias_crudo,control_conidias_log10,control_conidias_crudo
HC9,soxhlet,Grupo 3 - H20,3,0.0,,-1.6597510373443871,,True,SOXHLET,14,,7.23,16982436.52461746
HC9,soxhlet,Grupo 3 - H20,1,5.0,7.02,2.9045643153527085,0.3688335638543192,False,SOXHLET,12,10471285.480508983,7.23,16982436.52461746
HC9,soxhlet,Grupo 3 - H20,2,5.0,7.24,-0.1383125864453635,2.3240356221537235,False,SOXHLET,13,17378008.28749376,7.23,16982436.52461746
HC9,soxhlet,Grupo 3 - H20,3,5.0,7.35,-1.6597510373443871,,False,SOXHLET,14,22387211.385683376,7.23,16982436.52461746
FU1,ultrasonido,Grupo 2 - H17,1,0.0,7.74,4.651162790697678,3.919035314384156,True,ULTRASONIDO,84,54954087.38576248,7.74,54954087.38576248
FU1,ultrasonido,Grupo 2 - H17,2,0.0,,2.9715762273901865,0.8602491109146496,True,ULTRASONIDO,85,,7.74,54954087.38576248
FU1,ultrasonido,Grupo 2 - H17,3,0.0,,4.134366925064603,,True,ULTRASONIDO,86,,7.74,54954087.38576248
FU1,ultrasonido,Grupo 2 - H17,1,5.0,7.38,4.651162790697678,3.919035314384156,False,ULTRASONIDO,84,23988329.190194897,7.74,54954087.38576248
FU1,ultrasonido,Grupo 2 - H17,2,5.0,7.51,2.9715762273901865,0.8602491109146496,False,ULTRASONIDO,85,32359365.69296281,7.74,54954087.38576248
FU1,ultrasonido,Grupo 2 - H17,3,5.0,7.42,4.134366925064603,,False,ULTRASONIDO,86,26302679.918953814,7.74,54954087.38576248
FU2 (UCMU21),ultrasonido,Grupo 3 - H25,1,0.0,6.95,4.316546762589925,-2.494004796163068,True,ULTRASONIDO,87,8912509.381337458,6.95,8912509.381337458
FU2 (UCMU21),ultrasonido,Grupo 3 - H25,2,0.0,,-6.618705035971223,5.941824715951489,True,ULTRASONIDO,88,,6.95,8912509.381337458
FU2 (UCMU21),ultrasonido,Grupo 3 - H25,3,0.0,,-5.1798561151079054,,True,ULTRASONIDO,89,,6.95,8912509.381337458
FU2 (UCMU21),ultrasonido,Grupo 3 - H25,1,5.0,6.65,4.316546762589925,-2.494004796163068,False,ULTRASONIDO,87,4466835.921509635,6.95,8912509.381337458
FU2 (UCMU21),ultrasonido,Grupo 3 - H25,2,5.0,7.41,-6.618705035971223,5.941824715951489,False,ULTRASONIDO,88,25703957.82768865,6.95,8912509.381337458
FU2 (UCMU21),ultrasonido,Grupo 3 - H25,3,5.0,7.31,-5.1798561151079054,,False,ULTRASONIDO,89,20417379.44669528,6.95,8912509.381337458
FUSARIUM JULIAN H20,ultrasonido,Grupo 2 - H18,1,0.0,6.9,-0.5797101449275367,7.342995169082129,True,ULTRASONIDO,90,7943282.347242822,6.9,7943282.347242822
FUSARIUM JULIAN H20,ultrasonido,Grupo 2 - H18,2,0.0,,20.57971014492753,11.53729997725834,True,ULTRASONIDO,91,,6.9,7943282.347242822
FUSARIUM JULIAN H20,ultrasonido,Grupo 2 - H18,3,0.0,,2.028985507246385,,True,ULTRASONIDO,92,,6.9,7943282.347242822
FUSARIUM JULIAN H20,ultrasonido,Grupo 2 - H18,1,5.0,6.94,-0.5797101449275367,7.342995169082129,False,ULTRASONIDO,90,8709635.899560815,6.9,7943282.347242822
FUSARIUM JULIAN H20,ultrasonido,Grupo 2 - H18,2,5.0,5.48,20.57971014492753,11.53729997725834,False,ULTRASONIDO,91,301995.1720402019,6.9,7943282.347242822
FUSARIUM JULIAN H20,ultrasonido,Grupo 2 - H18,3,5.0,6.76,2.028985507246385,,False,ULTRASONIDO,92,5754399.373371567,6.9,7943282.347242822
FUSARIUM MARCE 1.2,ultrasonido,Grupo 3 - H27,1,0.0,7.78,7.455012853470437,9.6401028277635,True,ULTRASONIDO,93,60255958.60743581,7.78,60255958.60743581
FUSARIUM MARCE 1.2,ultrasonido,Grupo 3 - H27,2,0.0,,12.59640102827764,2.656038344443683,True,ULTRASONIDO,94,,7.78,60255958.60743581
FUSARIUM MARCE 1.2,ultrasonido,Grupo 3 - H27,3,0.0,,8.868894601542422,,True,ULTRASONIDO,95,,7.78,60255958.60743581
FUSARIUM MARCE 1.2,ultrasonido,Grupo 3 - H27,1,5.0,7.2,7.455012853470437,9.6401028277635,False,ULTRASONIDO,93,15848931.924611142,7.78,60255958.60743581
FUSARIUM MARCE 1.2,ultrasonido,Grupo 3 - H27,2,5.0,6.8,12.59640102827764,2.656038344443683,False,ULTRASONIDO,94,6309573.44480193,7.78,60255958.60743581
FUSARIUM MARCE 1.2,ultrasonido,Grupo 3 - H27,3,5.0,7.09,8.868894601542422,,False,ULTRASONIDO,95,12302687.70812381,7.78,60255958.60743581
H11G,ultrasonido,Grupo 4 - H33,1,0.0,6.18,-5.33980582524272,-9.492988133764836,True,ULTRASONIDO,57,1513561.2484362072,6.18,1513561.2484362072
H11G,ultrasonido,Grupo 4 - H33,2,0.0,,-8.737864077669903,4.57769630910869,True,ULTRASONIDO,58,,6.18,1513561.2484362072
H11G,ultrasonido,Grupo 4 - H33,3,0.0,,-14.401294498381889,,True,ULTRASONIDO,59,,6.18,1513561.2484362072
H11G,ultrasonido,Grupo 4 - H33,1,5.0,6.51,-5.33980582524272,-9.492988133764836,False,ULTRASONIDO,57,3235936.569296281,6.18,1513561.2484362072
H11G,ultrasonido,Grupo 4 - H33,2,5.0,6.72,-8.737864077669903,4.57769630910869,False,ULTRASONIDO,58,5248074.602497723,6.18,1513561.2484362072
H11G,ultrasonido,Grupo 4 - H33,3,5.0,7.07,-14.401294498381889,,False,ULTRASONIDO,59,11748975.549395302,6.18,1513561.2484362072
H1N,ultrasonido,Grupo 2 - H10,1,0.0,7.46,-0.8042895442359197,1.6979445933869524,True,ULTRASONIDO,60,28840315.031266056,7.46,28840315.031266056
H1N,ultrasonido,Grupo 2 - H10,2,0.0,,2.412868632707771,2.232349597282711,True,ULTRASONIDO,61,,7.46,28840315.031266056
H1N,ultrasonido,Grupo 2 - H10,3,0.0,,3.485254691689005,,True,ULTRASONIDO,62,,7.46,28840315.031266056
H1N,ultrasonido,Grupo 2 - H10,1,5.0,7.52,-0.8042895442359197,1.6979445933869524,False,ULTRASONIDO,60,33113112.14825908,7.46,28840315.031266056
H1N,ultrasonido,Grupo 2 - H10,2,5.0,7.28,2.412868632707771,2.232349597282711,False,ULTRASONIDO,61,19054607.17963248,7.46,28840315.031266056
H1N,ultrasonido,Grupo 2 - H10,3,5.0,7.2,3.485254691689005,,False,ULTRASONIDO,62,15848931.924611142,7.46,28840315.031266056
H2N,ultrasonido,Grupo 2 - H11,1,0.0,8.03,0.6226650062266368,0.3320880033208656,True,ULTRASONIDO,63,107151930.52376048,8.03,107151930.52376048
H2N,ultrasonido,Grupo 2 - H11,2,0.0,,-1.245330012453318,1.454070559413618,True,ULTRASONIDO,64,,8.03,107151930.52376048
H2N,ultrasonido,Grupo 2 - H11,3,0.0,,1.618929016189278,,True,ULTRASONIDO,65,,8.03,107151930.52376048
H2N,ultrasonido,Grupo 2 - H11,1,5.0,7.98,0.6226650062266368,0.3320880033208656,False,ULTRASONIDO,63,95499258.60214368,8.03,107151930.52376048
H2N,ultrasonido,Grupo 2 - H11,2,5.0,8.13,-1.245330012453318,1.454070559413618,False,ULTRASONIDO,64,134896288.2591656,8.03,107151930.52376048
H2N,ultrasonido,Grupo 2 - H11,3,5.0,7.9,1.618929016189278,,False,ULTRASONIDO,65,79432823.47242822,8.03,107151930.52376048
H3N,ultrasonido,Grupo 2 - H12,1,0.0,7.66,2.872062663185375,0.696257615317668,True,ULTRASONIDO,66,45708818.96148752,7.66,45708818.96148752
H3N,ultrasonido,Grupo 2 - H12,2,0.0,,3.0026109660574467,3.882211824141157,True,ULTRASONIDO,67,,7.66,45708818.96148752
H3N,ultrasonido,Grupo 2 - H12,3,0.0,,-3.7859007832898177,,True,ULTRASONIDO,68,,7.66,45708818.96148752
H3N,ultrasonido,Grupo 2 - H12,1,5.0,7.44,2.872062663185375,0.696257615317668,False,ULTRASONIDO,66,27542287.03338169,7.66,45708818.96148752
H3N,ultrasonido,Grupo 2 - H12,2,5.0,7.43,3.0026109660574467,3.882211824141157,False,ULTRASONIDO,67,26915348.03926913,7.66,45708818.96148752
H3N,ultrasonido,Grupo 2 - H12,3,5.0,7.95,-3.7859007832898177,,False,ULTRASONIDO,68,89125093.8133746,7.66,45708818.96148752
H4B,ultrasonido,Grupo 4 - H29,1,0.0,7.97,0.2509410288582129,1.1292346298619769,True,ULTRASONIDO,45,93325430.07969904,7.97,93325430.07969905
H4B,ultrasonido,Grupo 4 - H29,2,0.0,,2.885821831869505,1.5212491409011466,True,ULTRASONIDO,46,,7.97,93325430.07969905
H4B,ultrasonido,Grupo 4 - H29,3,0.0,,0.2509410288582129,,True,ULTRASONIDO,47,,7.97,93325430.07969905
H4B,ultrasonido,Grupo 4 - H29,1,5.0,7.95,0.2509410288582129,1.1292346298619769,False,ULTRASONIDO,45,89125093.8133746,7.97,93325430.07969905
H4B,ultrasonido,Grupo 4 - H29,2,5.0,7.74,2.885821831869505,1.5212491409011466,False,ULTRASONIDO,46,54954087.38576248,7.97,93325430.07969905
H4B,ultrasonido,Grupo 4 - H29,3,5.0,7.95,0.2509410288582129,,False,ULTRASONIDO,47,89125093.8133746,7.97,93325430.07969905
H4G,ultrasonido,Grupo 4 - H31,1,0.0,7.66,-1.0443864229765023,0.9573542210617956,True,ULTRASONIDO,51,45708818.96148752,7.66,45708818.96148752
H4G,ultrasonido,Grupo 4 - H31,2,0.0,,6.396866840731073,4.765162080242912,True,ULTRASONIDO,52,,7.66,45708818.96148752
H4G,ultrasonido,Grupo 4 - H31,3,0.0,,-2.480417754569184,,True,ULTRASONIDO,53,,7.66,45708818.96148752
H4G,ultrasonido,Grupo 4 - H31,1,5.0,7.74,-1.0443864229765023,0.9573542210617956,False,ULTRASONIDO,51,54954087.38576248,7.66,45708818.96148752
H4G,ultrasonido,Grupo 4 - H31,2,5.0,7.17,6.396866840731073,4.765162080242912,False,ULTRASONIDO,52,14791083.881682072,7.66,45708818.96148752
H4G,ultrasonido,Grupo 4 - H31,3,5.0,7.85,-2.480417754569184,,False,ULTRASONIDO,53,70794578.43841374,7.66,45708818.96148752
H4N,ultrasonido,Grupo 2 - H13,1,0.0,7.04,3.267045454545461,1.4204545454545487,True,ULTRASONIDO,69,10964781.961431852,7.04,10964781.961431852
H4N,ultrasonido,Grupo 2 - H13,2,0.0,,2.982954545454545,2.9557744384495463,True,ULTRASONIDO,70,,7.04,10964781.961431852
H4N,ultrasonido,Grupo 2 - H13,3,0.0,,-1.988636363636359,,True,ULTRASONIDO,71,,7.04,10964781.961431852
H4N,ultrasonido,Grupo 2 - H13,1,5.0,6.81,3.267045454545461,1.4204545454545487,False,ULTRASONIDO,69,6456542.290346549,7.04,10964781.961431852
H4N,ultrasonido,Grupo 2 - H13,2,5.0,6.83,2.982954545454545,2.9557744384495463,False,ULTRASONIDO,70,6760829.753919818,7.04,10964781.961431852
H4N,ultrasonido,Grupo 2 - H13,3,5.0,7.18,-1.988636363636359,,False,ULTRASONIDO,71,15135612.484362071,7.04,10964781.961431852
H5N,ultrasonido,Grupo 2 - H14,1,0.0,7.77,8.494208494208486,11.02531102531102,True,ULTRASONIDO,72,58884365.53555884,7.77,58884365.53555884
H5N,ultrasonido,Grupo 2 - H14,2,0.0,,12.355212355212355,2.192943443866516,True,ULTRASONIDO,73,,7.77,58884365.53555884
H5N,ultrasonido,Grupo 2 - H14,3,0.0,,12.226512226512218,,True,ULTRASONIDO,74,,7.77,58884365.53555884
H5N,ultrasonido,Grupo 2 - H14,1,5.0,7.11,8.494208494208486,11.02531102531102,False,ULTRASONIDO,72,12882495.51693135,7.77,58884365.53555884
H5N,ultrasonido,Grupo 2 - H14,2,5.0,6.81,12.355212355212355,2.192943443866516,False,ULTRASONIDO,73,6456542.290346549,7.77,58884365.53555884
H5N,ultrasonido,Grupo 2 - H14,3,5.0,6.82,12.226512226512218,,False,ULTRASONIDO,74,6606934.480075965,7.77,58884365.53555884
H6B,ultrasonido,Grupo 4 - H30,1,0.0,7.94,12.720403022670034,7.640638119227549,True,ULTRASONIDO,48,87096358.99560814,7.94,87096358.99560814
H6B,ultrasonido,Grupo 4 - H30,2,0.0,,10.075566750629733,6.640915141639155,True,ULTRASONIDO,49,,7.94,87096358.99560814
H6B,ultrasonido,Grupo 4 - H30,3,0.0,,0.12594458438288,,True,ULTRASONIDO,50,,7.94,87096358.99560814
H6B,ultrasonido,Grupo 4 - H30,1,5.0,6.93,12.720403022670034,7.640638119227549,False,ULTRASONIDO,48,8511380.38202376,7.94,87096358.99560814
H6B,ultrasonido,Grupo 4 - H30,2,5.0,7.14,10.075566750629733,6.640915141639155,False,ULTRASONIDO,49,13803842.64602884,7.94,87096358.99560814
H6B,ultrasonido,Grupo 4 - H30,3,5.0,7.93,0.12594458438288,,False,ULTRASONIDO,50,85113803.82023759,7.94,87096358.99560814
H6N,ultrasonido,Grupo 2 - H15,1,0.0,7.68,6.380208333333324,9.33159722222222,True,ULTRASONIDO,75,47863009.2322638,7.68,47863009.2322638
H6N,ultrasonido,Grupo 2 - H15,2,0.0,,19.53125,9.090680463080236,True,ULTRASONIDO,76,,7.68,47863009.2322638
H6N,ultrasonido,Grupo 2 - H15,3,0.0,,2.083333333333336,,True,ULTRASONIDO,77,,7.68,47863009.2322638
H6N,ultrasonido,Grupo 2 - H15,1,5.0,7.19,6.380208333333324,9.33159722222222,False,ULTRASONIDO,75,15488166.189124828,7.68,47863009.2322638
H6N,ultrasonido,Grupo 2 - H15,2,5.0,6.18,19.53125,9.090680463080236,False,ULTRASONIDO,76,1513561.2484362072,7.68,47863009.2322638
H6N,ultrasonido,Grupo 2 - H15,3,5.0,7.52,2.083333333333336,,False,ULTRASONIDO,77,33113112.14825908,7.68,47863009.2322638
H8G,ultrasonido,Grupo 4 - H32,1,0.0,6.23,-9.951845906902074,-15.409309791332255,True,ULTRASONIDO,54,1698243.652461746,6.23,1698243.652461746
H8G,ultrasonido,Grupo 4 - H32,2,0.0,,-18.780096308186195,4.769713630209841,True,ULTRASONIDO,55,,6.23,1698243.652461746
H8G,ultrasonido,Grupo 4 - H32,3,0.0,,-17.495987158908505,,True,ULTRASONIDO,56,,6.23,1698243.652461746
H8G,ultrasonido,Grupo 4 - H32,1,5.0,6.85,-9.951845906902074,-15.409309791332255,False,ULTRASONIDO,54,7079457.843841373,6.23,1698243.652461746
H8G,ultrasonido,Grupo 4 - H32,2,5.0,7.4,-18.780096308186195,4.769713630209841,False,ULTRASONIDO,55,25118864.315095823,6.23,1698243.652461746
H8G,ultrasonido,Grupo 4 - H32,3,5.0,7.32,-17.495987158908505,,False,ULTRASONIDO,56,20892961.308540408,6.23,1698243.652461746
H8N,ultrasonido,Grupo 3 - H24,1,0.0,7.67,5.736636245110815,7.431551499348109,True,ULTRASONIDO,78,46773514.12871981,7.67,46773514.128719814
H8N,ultrasonido,Grupo 3 - H24,2,0.0,,10.169491525423732,2.393423696308457,True,ULTRASONIDO,79,,7.67,46773514.128719814
H8N,ultrasonido,Grupo 3 - H24,3,0.0,,6.388526727509781,,True,ULTRASONIDO,80,,7.67,46773514.128719814
H8N,ultrasonido,Grupo 3 - H24,1,5.0,7.23,5.736636245110815,7.431551499348109,False,ULTRASONIDO,78,16982436.52461746,7.67,46773514.128719814
H8N,ultrasonido,Grupo 3 - H24,2,5.0,6.89,10.169491525423732,2.393423696308457,False,ULTRASONIDO,79,7762471.166286912,7.67,46773514.128719814
H8N,ultrasonido,Grupo 3 - H24,3,5.0,7.18,6.388526727509781,,False,ULTRASONIDO,80,15135612.484362071,7.67,46773514.128719814
H9N,ultrasonido,Grupo 2 - H16,1,0.0,7.57,1.585204755614268,4.359313077939235,True,ULTRASONIDO,81,37153522.90971728,7.57,37153522.90971728
H9N,ultrasonido,Grupo 2 - H16,2,0.0,,4.359313077939235,2.7741083223249667,True,ULTRASONIDO,82,,7.57,37153522.90971728
H9N,ultrasonido,Grupo 2 - H16,3,0.0,,7.133421400264201,,True,ULTRASONIDO,83,,7.57,37153522.90971728
H9N,ultrasonido,Grupo 2 - H16,1,5.0,7.45,1.585204755614268,4.359313077939235,False,ULTRASONIDO,81,28183829.31264455,7.57,37153522.90971728
H9N,ultrasonido,Grupo 2 - H16,2,5.0,7.24,4.359313077939235,2.7741083223249667,False,ULTRASONIDO,82,17378008.28749376,7.57,37153522.90971728
H9N,ultrasonido,Grupo 2 - H16,3,5.0,7.03,7.133421400264201,,False,ULTRASONIDO,83,10715193.052376073,7.57,37153522.90971728
HC10,ultrasonido,Grupo 1 - H2,1,0.0,7.04,-3.267045454545448,-6.628787878787875,True,ULTRASONIDO,15,10964781.961431852,7.04,10964781.961431852
HC10,ultrasonido,Grupo 1 - H2,2,0.0,,-6.392045454545457,3.4861477526893903,True,ULTRASONIDO,16,,7.04,10964781.961431852
HC10,ultrasonido,Grupo 1 - H2,3,0.0,,-10.227272727272725,,True,ULTRASONIDO,17,,7.04,10964781.961431852
HC10,ultrasonido,Grupo 1 - H2,1,5.0,7.27,-3.267045454545448,-6.628787878787875,False,ULTRASONIDO,15,18620871.36662865,7.04,10964781.961431852
HC10,ultrasonido,Grupo 1 - H2,2,5.0,7.49,-6.392045454545457,3.4861477526893903,False,ULTRASONIDO,16,30902954.32513592,7.04,10964781.961431852
HC10,ultrasonido,Grupo 1 - H2,3,5.0,7.76,-10.227272727272725,,False,ULTRASONIDO,17,57543993.73371567,7.04,10964781.961431852
HC15,ultrasonido,Grupo 1 - H3,1,0.0,7.63,-5.897771952817826,-5.0240279598077775,True,ULTRASONIDO,18,42657951.88015926,7.63,42657951.88015926
HC15,ultrasonido,Grupo 1 - H3,2,0.0,,-4.193971166448234,0.8527401177782074,True,ULTRASONIDO,19,,7.63,42657951.88015926
HC15,ultrasonido,Grupo 1 - H3,3,0.0,,-4.980340760157272,,True,ULTRASONIDO,20,,7.63,42657951.88015926
HC15,ultrasonido,Grupo 1 - H3,1,5.0,8.08,-5.897771952817826,-5.0240279598077775,False,ULTRASONIDO,18,120226443.46174131,7.63,42657951.88015926
HC15,ultrasonido,Grupo 1 - H3,2,5.0,7.95,-4.193971166448234,0.8527401177782074,False,ULTRASONIDO,19,89125093.8133746,7.63,42657951.88015926
HC15,ultrasonido,Grupo 1 - H3,3,5.0,8.01,-4.980340760157272,,False,ULTRASONIDO,20,102329299.22807536,7.63,42657951.88015926
HC16,ultrasonido,Grupo 1 - H4,1,0.0,6.85,-18.248175182481752,-20.875912408759127,True,ULTRASONIDO,21,7079457.843841373,6.85,7079457.843841373
HC16,ultrasonido,Grupo 1 - H4,2,0.0,,-18.102189781021902,4.6783709077261575,True,ULTRASONIDO,22,,6.85,7079457.843841373
HC16,ultrasonido,Grupo 1 - H4,3,0.0,,-26.27737226277373,,True,ULTRASONIDO,23,,6.85,7079457.843841373
HC16,ultrasonido,Grupo 1 - H4,1,5.0,8.1,-18.248175182481752,-20.875912408759127,False,ULTRASONIDO,21,125892541.1794166,6.85,7079457.843841373
HC16,ultrasonido,Grupo 1 - H4,2,5.0,8.09,-18.102189781021902,4.6783709077261575,False,ULTRASONIDO,22,123026877.0812381,6.85,7079457.843841373
HC16,ultrasonido,Grupo 1 - H4,3,5.0,8.65,-26.27737226277373,,False,ULTRASONIDO,23,446683592.1509635,6.85,7079457.843841373
HC17,ultrasonido,Grupo 3 - H21,1,0.0,7.68,2.083333333333336,3.3420138888888875,True,ULTRASONIDO,24,47863009.2322638,7.68,47863009.2322638
HC17,ultrasonido,Grupo 3 - H21,2,0.0,,2.8645833333333304,1.5534314382094836,True,ULTRASONIDO,25,,7.68,47863009.2322638
HC17,ultrasonido,Grupo 3 - H21,3,0.0,,5.0781249999999964,,True,ULTRASONIDO,26,,7.68,47863009.2322638
HC17,ultrasonido,Grupo 3 - H21,1,5.0,7.52,2.083333333333336,3.3420138888888875,False,ULTRASONIDO,24,33113112.14825908,7.68,47863009.2322638
HC17,ultrasonido,Grupo 3 - H21,2,5.0,7.46,2.8645833333333304,1.5534314382094836,False,ULTRASONIDO,25,28840315.031266056,7.68,47863009.2322638
HC17,ultrasonido,Grupo 3 - H21,3,5.0,7.29,5.0781249999999964,,False,ULTRASONIDO,26,19498445.997580454,7.68,47863009.2322638
HC19,ultrasonido,Grupo 1 - H5,1,0.0,6.9,-7.97101449275362,-9.275362318840576,True,ULTRASONIDO,27,7943282.347242822,6.9,7943282.347242822
HC19,ultrasonido,Grupo 1 - H5,2,0.0,,-6.086956521739129,4.0032542947632175,True,ULTRASONIDO,28,,6.9,7943282.347242822
HC19,ultrasonido,Grupo 1 - H5,3,0.0,,-13.768115942028974,,True,ULTRASONIDO,29,,6.9,7943282.347242822
HC19,ultrasonido,Grupo 1 - H5,1,5.0,7.45,-7.97101449275362,-9.275362318840576,False,ULTRASONIDO,27,28183829.31264455,6.9,7943282.347242822
HC19,ultrasonido,Grupo 1 - H5,2,5.0,7.32,-6.086956521739129,4.0032542947632175,False,ULTRASONIDO,28,20892961.308540408,6.9,7943282.347242822
HC19,ultrasonido,Grupo 1 - H5,3,5.0,7.85,-13.768115942028974,,False,ULTRASONIDO,29,70794578.43841374,6.9,7943282.347242822
HC20,ultrasonido,Grupo 1 - H6,1,0.0,7.68,0.6510416666666644,1.3454861111111096,True,ULTRASONIDO,30,47863009.2322638,7.68,47863009.2322638
HC20,ultrasonido,Grupo 1 - H6,2,0.0,,2.8645833333333304,1.317186710546311,True,ULTRASONIDO,31,,7.68,47863009.2322638
HC20,ultrasonido,Grupo 1 - H6,3,0.0,,0.5208333333333338,,True,ULTRASONIDO,32,,7.68,47863009.2322638
HC20,ultrasonido,Grupo 1 - H6,1,5.0,7.63,0.6510416666666644,1.3454861111111096,False,ULTRASONIDO,30,42657951.88015926,7.68,47863009.2322638
HC20,ultrasonido,Grupo 1 - H6,2,5.0,7.46,2.8645833333333304,1.317186710546311,False,ULTRASONIDO,31,28840315.031266056,7.68,47863009.2322638
HC20,ultrasonido,Grupo 1 - H6,3,5.0,7.64,0.5208333333333338,,False,ULTRASONIDO,32,43651583.22401656,7.68,47863009.2322638
HC23,ultrasonido,Grupo 1 - H7,1,0.0,7.23,4.564315352697096,1.1526048870447252,True,ULTRASONIDO,33,16982436.52461746,7.23,16982436.52461746
HC23,ultrasonido,Grupo 1 - H7,2,0.0,,1.9363762102351392,3.863685625734127,True,ULTRASONIDO,34,,7.23,16982436.52461746
HC23,ultrasonido,Grupo 1 - H7,3,0.0,,-3.04287690179806,,True,ULTRASONIDO,35,,7.23,16982436.52461746
HC23,ultrasonido,Grupo 1 - H7,1,5.0,6.9,4.564315352697096,1.1526048870447252,False,ULTRASONIDO,33,7943282.347242822,7.23,16982436.52461746
HC23,ultrasonido,Grupo 1 - H7,2,5.0,7.09,1.9363762102351392,3.863685625734127,False,ULTRASONIDO,34,12302687.70812381,7.23,16982436.52461746
HC23,ultrasonido,Grupo 1 - H7,3,5.0,7.45,-3.04287690179806,,False,ULTRASONIDO,35,28183829.31264455,7.23,16982436.52461746
HC26,ultrasonido,Grupo 3 - H22,1,0.0,7.54,1.4588859416445663,0.3094606542882417,True,ULTRASONIDO,36,34673685.045253165,7.54,34673685.045253165
HC26,ultrasonido,Grupo 3 - H22,2,0.0,,0.1326259946949574,1.0720031523414817,True,ULTRASONIDO,37,,7.54,34673685.045253165
HC26,ultrasonido,Grupo 3 - H22,3,0.0,,-0.6631299734747987,,True,ULTRASONIDO,38,,7.54,34673685.045253165
HC26,ultrasonido,Grupo 3 - H22,1,5.0,7.43,1.4588859416445663,0.3094606542882417,False,ULTRASONIDO,36,26915348.03926913,7.54,34673685.045253165
HC26,ultrasonido,Grupo 3 - H22,2,5.0,7.53,0.1326259946949574,1.0720031523414817,False,ULTRASONIDO,37,33884415.61392027,7.54,34673685.045253165
HC26,ultrasonido,Grupo 3 - H22,3,5.0,7.59,-0.6631299734747987,,False,ULTRASONIDO,38,38904514.49942805,7.54,34673685.045253165
HC27,ultrasonido,Grupo 1 - H8,1,0.0,7.87,-0.6353240152477742,2.244811520542141,True,ULTRASONIDO,39,74131024.13009177,7.87,74131024.13009177
HC27,ultrasonido,Grupo 1 - H8,2,0.0,,10.67344345616264,7.420337907050278,True,ULTRASONIDO,40,,7.87,74131024.13009177
HC27,ultrasonido,Grupo 1 - H8,3,0.0,,-3.3036848792884457,,True,ULTRASONIDO,41,,7.87,74131024.13009177
HC27,ultrasonido,Grupo 1 - H8,1,5.0,7.92,-0.6353240152477742,2.244811520542141,False,ULTRASONIDO,39,83176377.11026709,7.87,74131024.13009177
HC27,ultrasonido,Grupo 1 - H8,2,5.0,7.03,10.67344345616264,7.420337907050278,False,ULTRASONIDO,40,10715193.052376073,7.87,74131024.13009177
HC27,ultrasonido,Grupo 1 - H8,3,5.0,8.13,-3.3036848792884457,,False,ULTRASONIDO,41,134896288.2591656,7.87,74131024.13009177
HC28,ultrasonido,Grupo 1 - H9,1,0.0,7.54,-7.692307692307681,-5.923961096374885,True,ULTRASONIDO,42,34673685.045253165,7.54,34673685.045253165
HC28,ultrasonido,Grupo 1 - H9,2,0.0,,-6.10079575596817,1.8630687449783725,True,ULTRASONIDO,43,,7.54,34673685.045253165
HC28,ultrasonido,Grupo 1 - H9,3,0.0,,-3.978779840848804,,True,ULTRASONIDO,44,,7.54,34673685.045253165
HC28,ultrasonido,Grupo 1 - H9,1,5.0,8.12,-7.692307692307681,-5.923961096374885,False,ULTRASONIDO,42,131825673.85564049,7.54,34673685.045253165
HC28,ultrasonido,Grupo 1 - H9,2,5.0,8.0,-6.10079575596817,1.8630687449783725,False,ULTRASONIDO,43,100000000.0,7.54,34673685.045253165
HC28,ultrasonido,Grupo 1 - H9,3,5.0,7.84,-3.978779840848804,,False,ULTRASONIDO,44,69183097.09189363,7.54,34673685.045253165
HC3,ultrasonido,Grupo 3 - H19,1,0.0,7.7,9.610389610389614,9.220779220779225,True,ULTRASONIDO,3,50118723.36272725,7.7,50118723.36272725
HC3,ultrasonido,Grupo 3 - H19,2,0.0,,17.662337662337666,8.642952276350565,True,ULTRASONIDO,4,,7.7,50118723.36272725
HC3,ultrasonido,Grupo 3 - H19,3,0.0,,0.3896103896103928,,True,ULTRASONIDO,5,,7.7,50118723.36272725
HC3,ultrasonido,Grupo 3 - H19,1,5.0,6.96,9.610389610389614,9.220779220779225,False,ULTRASONIDO,3,9120108.393559096,7.7,50118723.36272725
HC3,ultrasonido,Grupo 3 - H19,2,5.0,6.34,17.662337662337666,8.642952276350565,False,ULTRASONIDO,4,2187761.623949552,7.7,50118723.36272725
HC3,ultrasonido,Grupo 3 - H19,3,5.0,7.67,0.3896103896103928,,False,ULTRASONIDO,5,46773514.12871981,7.7,50118723.36272725
HC5,ultrasonido,Grupo 1 - H1,1,0.0,6.6,-16.515151515151526,-15.90909090909092,True,ULTRASONIDO,6,3981071.7055349695,6.6,3981071.7055349695
HC5,ultrasonido,Grupo 1 - H1,2,0.0,,-15.303030303030315,0.6060606060606055,True,ULTRASONIDO,7,,6.6,3981071.7055349695
HC5,ultrasonido,Grupo 1 - H1,3,0.0,,-15.90909090909092,,True,ULTRASONIDO,8,,6.6,3981071.7055349695
HC5,ultrasonido,Grupo 1 - H1,1,5.0,7.69,-16.515151515151526,-15.90909090909092,False,ULTRASONIDO,6,48977881.93684466,6.6,3981071.7055349695
HC5,ultrasonido,Grupo 1 - H1,2,5.0,7.61,-15.303030303030315,0.6060606060606055,False,ULTRASONIDO,7,40738027.7804113,6.6,3981071.7055349695
